clip_id,true_label,predicted_label
1838651775,0,0
2099060129,0,0
2088097601,0,0
1772936447,0,0
2091329731,0,0
1911882420,0,0
1835297463,0,0
1770815552,0,0
1827936371,0,0
1744222737,0,0
2088098365,0,0
1777959542,0,0
1789945825,0,0
2019659270,0,0
1869057420,0,0
2087628679,1,0
1783687424,0,0
1857294949,0,0
1760588317,0,0
1848628063,1,0
1873069279,0,0
2010515893,0,0
1729533916,0,0
2019659198,0,0
1832835412,0,0
1867115811,0,0
1842385994,1,0
1766249346,0,0
2092408969,0,0
2120718879,0,0
1795644057,0,0
1860160337,0,0
2051382845,0,0
1869057340,0,0
1826541970,0,0
1747541161,0,0
1956178505,0,0
1729533612,0,0
2103984451,0,0
2091331021,0,0
2051381667,0,0
1850122424,0,0
2099808985,0,0
1818188153,0,0
1736889229,0,0
1791273755,0,0
1772169615,0,0
1832834035,0,0
1731019123,0,0
1785889099,0,0
1982623693,1,0
1935501199,0,0
1736889923,0,0
1973244144,0,0
1987021783,0,0
1791273658,0,0
1813545546,0,0
1795643545,0,0
1778257094,0,0
1744061234,0,0
1795645177,0,0
1833401197,0,0
1840065171,0,0
2010713359,1,0
1867116680,0,0
1837226315,0,0
2103781211,0,0
1760588766,0,0
1762936485,0,0
1826541295,0,0
1777958679,0,0
1860160608,0,0
1856240760,0,0
1806299116,0,0
1777958284,0,0
1740058717,0,0
1831819154,0,0
1762928318,0,0
1853471363,1,0
1777958908,0,0
1806298657,0,0
1788470913,0,0
2090597986,0,0
1850338678,1,0
1782419082,0,0
1839724575,0,0
1758802167,0,0
1831817975,1,0
1839723837,0,0
1791371513,0,0
1973244120,1,0
1791182937,0,0
2100200407,0,0
1920544659,0,0
1762937610,0,0
1771813743,0,0
1773519761,1,0
2105075717,0,0
2044106109,0,0
1867116877,1,0
1832339643,0,0
1759886502,0,0
1725706396,0,0
1856752814,0,0
1736890358,0,0
1832339518,0,0
1835172102,0,0
1782418362,0,0
1833400360,0,0
2120717659,0,0
1780914753,0,0
1833399781,0,0
1785888935,0,0
