clip_id,true_label,predicted_label
1733520420,3,4
1848627683,4,4
1818187661,1,4
1773722257,2,4
1865228198,0,3
1840065652,4,4
1813546567,4,4
1733519384,0,3
1982623575,2,4
1771813517,2,4
1788470913,1,4
1759886023,0,4
1742406359,2,4
1744272484,2,4
1813545530,1,4
1790031941,4,4
1821612988,4,4
1791371729,2,4
2044106208,0,3
1956178155,3,4
1772936368,2,3
1772170392,2,4
2106035313,1,4
1899870088,2,3
1720901852,1,4
1742586471,2,4
1840065171,1,4
1813545443,1,4
2087627990,1,0
1740058177,4,4
2070100139,4,4
1833399927,1,4
1764169340,4,4
2080789728,4,4
1766250089,2,4
1956178910,1,4
1766249348,1,4
2100003406,2,4
1920544295,4,4
2019659270,1,4
1818891078,4,3
1790030883,0,0
1759873735,2,0
1918281588,4,0
1781704342,1,4
1762936526,1,4
1731645223,4,3
2046110382,1,4
1774745819,0,0
1835514601,3,4
1780913279,3,4
2097510245,2,3
1770708494,4,4
1777958943,1,4
1789946114,4,3
1774746467,4,3
2099809376,1,4
1725705861,2,0
2098590558,4,0
1741177609,4,4
1827937258,2,4
1912513000,2,4
2099524977,1,4
2091573480,1,4
1773519952,1,4
1791372101,1,0
2100199385,2,4
1790031264,1,4
1871980116,1,4
1809993151,1,4
1734135770,1,4
2097509854,4,4
1838653507,2,4
1837225265,1,4
1842385781,2,4
2051381370,2,0
1773518338,1,4
1720901612,2,3
1878457220,1,4
2135530429,2,4
1840065331,0,0
1871240535,2,3
1878455999,0,3
1770729340,1,4
1826540943,4,4
1863756741,2,0
1791182765,1,4
1773519433,3,0
1861059565,4,4
1869673189,1,4
1977434579,2,0
1960315001,1,4
1789814553,3,4
1744222510,3,3
1832338697,2,4
1868624879,1,4
1935502144,2,3
2045813301,0,4
1793046831,2,0
2080788894,1,4
1867116877,1,4
2010144183,1,3
2099810732,1,4
2105075636,1,4
2041803646,1,4
1871239702,4,3
1794258288,1,4
1742405297,1,3
1911882805,1,4
2100198746,2,4
1838652940,0,0
1878457393,3,4
1835513865,0,0
1744272538,2,4
1935501824,1,4
1881961728,1,4
1850121919,1,4
1835296194,1,4
2103780126,1,0
1789816678,2,3
1725461356,2,4
2010145331,4,4
1781663946,1,3
2090597986,1,4
1733177448,1,4
2090216514,1,4
1813545546,1,4
2100199547,1,4
2099808985,1,4
1772938218,2,4
2088961279,0,0
1758801475,2,4
1868918170,3,4
1770817277,2,4
1898279902,3,4
2099809367,1,4
1747541137,1,4
1868624519,2,4
1973244360,4,4
1829419215,2,3
1723220145,4,4
1817220094,4,4
1764169541,4,4
1827937127,1,4
1744272952,2,4
1822446693,1,4
1960315198,1,4
1744060400,1,0
1866522174,2,4
1773720900,3,3
1850338614,1,4
1917022937,3,4
1778781680,0,3
1833401120,4,4
1861059726,2,4
1764770486,2,3
1853471902,3,0
1760588175,1,4
1848677421,0,0
2097701626,1,4
2095595193,1,0
1835513877,3,3
2103780587,4,4
2088962285,3,4
1834873308,1,3
2045814129,4,4
1770709122,1,4
1912512911,1,4
2097509898,1,3
1758800056,1,4
1809992989,3,4
1747540761,1,4
1742279538,1,4
1741177113,0,0
1881961682,1,0
1832833874,2,4
1809994041,3,4
1725706096,1,4
1770728673,1,4
1822447154,2,0
1770673280,4,4
1759922448,2,3
1826541788,2,4
1819115334,2,4
1856239977,3,4
1729532139,4,4
1762936826,4,0
1758799552,0,0
2091329728,1,4
1789946293,1,0
2103780585,2,4
1780914049,1,4
1742587656,4,4
2088098795,4,4
2046111037,3,0
1731019123,1,4
1740058983,2,4
1987020918,2,4
2105075111,1,4
1731646803,1,4
1731018523,1,3
1837226166,3,4
1866521609,1,4
1839724262,3,4
1922676713,4,4
1867115457,1,4
1741178004,4,4
1815693506,1,0
1912513396,0,0
1734632577,1,4
1772169114,1,4
2120719127,1,4
1806298210,1,3
1868624089,3,4
1723219195,1,4
2019658872,0,0
1770708077,4,4
2080404314,3,4
1734632573,4,4
1744223073,1,0
2088961829,2,4
1770383473,4,0
1720901185,1,4
1868917474,1,0
1818890529,2,3
1833400128,4,4
1795644433,0,0
1770383258,2,4
1742280803,4,4
1881961136,0,3
1977436602,2,4
1791181527,2,4
1758800267,1,4
2010515466,0,0
1741176426,1,4
1861753683,1,3
2091573482,1,4
2103780036,1,4
1778256985,4,4
2098736140,3,0
2091573882,4,4
1778256769,2,4
1982623128,1,0
1941316863,2,4
2010713299,4,4
1736979141,4,4
2099809711,1,0
1960314898,3,4
2098589725,3,4
1778567488,4,3
1912514355,1,3
1759886913,4,4
2080815677,1,4
1747541957,1,4
2090598777,4,4
1771814112,0,0
2088962731,4,4
