clip_id,true_label,predicted_label
1810759849,0,0
1834873308,1,0
1850121642,1,0
1835297593,1,0
2106034776,1,0
1789946115,1,0
1859020136,0,0
2088962095,1,0
1827937338,1,0
1866522653,0,0
1741176900,1,0
1868918884,1,0
1788471618,1,0
1742280831,1,0
1791372101,0,0
1770672605,0,0
1772936314,0,0
1764770304,0,0
1785890110,0,0
1852521938,0,0
1871238649,0,0
1884563156,1,0
1808261609,1,0
2098736798,0,0
1789945116,1,0
1772169025,1,0
1783688345,0,0
1982624113,1,0
2103984835,0,0
2103780126,1,0
1868918124,0,0
2098735311,1,0
1911883076,1,0
1834873143,1,0
1777959869,1,0
1818891680,0,0
2097331040,1,0
1806298210,1,0
1829898610,0,0
1818187696,1,0
1829897431,1,0
1895908291,1,0
1827754252,1,0
2097702839,1,0
1742406795,0,0
1811579368,1,0
1742405812,1,0
1782419194,1,0
2044106034,1,0
1791181656,1,0
1813545443,0,0
1789812972,1,0
1826541096,1,0
1949436581,1,0
1731646456,0,0
1819115219,1,0
1869055827,1,0
