clip_id,true_label,predicted_label
1736889229,0,0
2090216778,0,0
1973244385,0,0
1789944836,0,0
1810759849,1,0
1842385688,0,0
2100199547,0,0
1857294514,0,0
1834873308,1,0
1826541970,0,0
2044106109,0,0
1775799759,0,0
1795643856,0,0
2090599275,0,0
1850121642,1,0
2091331021,0,0
1835297593,1,0
1850338678,0,0
1856238986,0,0
2100200311,0,0
2106034776,1,0
1949437887,0,0
1789946115,1,0
1859020136,1,0
1759873917,0,0
1791274024,0,0
2088962095,1,0
1827937338,1,0
2091329731,0,0
1850338614,0,0
1734134699,0,0
1866522653,1,0
1736979973,0,0
1741176900,1,0
1868918884,1,0
1723219028,0,0
1830178215,0,0
1788471618,1,0
1742280831,1,0
2099059025,0,0
1767071330,0,0
1791372101,1,0
1860160337,0,0
1819115694,0,0
1770672605,1,0
1871240049,0,0
2070100099,0,0
1772936314,1,0
1809599503,0,0
2070099888,0,0
1794258288,0,0
1794258652,0,0
1764770304,1,0
1785890110,1,0
1863756381,0,0
1852521938,1,0
2080404782,0,0
1777959749,0,0
1826541369,0,0
1863757114,0,0
1911882644,0,0
1871238649,1,0
1782419082,0,0
1884563156,1,0
1808261609,1,0
1770707895,0,0
1758799020,0,0
2097701626,0,0
1744061234,0,0
1856754214,0,0
1759886502,0,0
1833399781,0,0
1742406635,0,0
1838653468,0,0
1861753893,0,0
1774745827,0,0
2098736798,1,0
1789945116,1,0
1772169025,1,0
2120717659,0,0
1783688345,1,0
1866522099,0,0
1867212478,0,0
1762928318,0,0
1982624113,1,0
2103781385,0,0
1791182765,0,0
1826540439,0,0
2103984835,1,0
1973244935,0,0
2103780126,1,0
1935501426,0,0
1868918124,1,0
2098735311,1,0
1809600507,0,0
1850338849,0,0
1911883076,1,0
2088098572,0,0
1852520295,0,0
1742405505,0,0
1829418456,0,0
1834873143,1,0
1956178385,0,0
1777959869,1,0
1818891680,1,0
2097331997,0,0
2097331040,1,0
1801327053,0,0
1839724025,0,0
1806298210,1,0
1773720876,0,0
2097702927,0,0
1789814335,0,0
1829898610,1,0
1818187696,1,0
2100003970,0,0
1829897431,1,0
1831817623,0,0
1895908291,1,0
1827754252,1,0
1782417718,0,0
1867212996,0,0
2097702839,1,0
1868624879,0,0
1742406795,1,0
1813546499,0,0
1720901249,0,0
1811579368,1,0
1742405812,1,0
1782419194,1,0
1867116860,0,0
1863570182,0,0
1791181465,0,0
2044106034,1,0
1832835678,0,0
2105074619,0,0
1791181656,1,0
1758799072,0,0
2105075717,0,0
1960315979,0,0
1813545443,1,0
2010516648,0,0
1789812972,1,0
1826541096,1,0
1775801105,0,0
1809600123,0,0
1778568187,0,0
1832339518,0,0
1733519086,0,0
1833400022,0,0
1777959043,0,0
2019366880,0,0
1912514217,0,0
1861059473,0,0
1949436581,1,0
1835172017,0,0
1785888528,0,0
1731646456,1,0
1819115219,1,0
1731019123,0,0
1869055827,1,0
1873070189,0,0
1775800547,0,0
