clip_id,true_label,predicted_label
1736889229,1,0
2090216778,0,0
1973244385,1,0
1789944836,1,0
1842385688,1,0
2100199547,1,0
1857294514,1,0
1826541970,0,0
2044106109,1,0
1775799759,1,0
1795643856,0,0
2090599275,1,0
2091331021,1,0
1850338678,0,0
1856238986,1,0
2100200311,1,0
1949437887,0,0
1759873917,1,0
1791274024,1,0
2091329731,1,0
1850338614,1,0
1734134699,1,0
1736979973,1,0
1723219028,1,0
1830178215,0,0
2099059025,1,0
1767071330,0,0
1860160337,0,0
1819115694,1,0
1871240049,0,0
2070100099,1,0
1809599503,1,0
2070099888,1,0
1794258288,0,0
1794258652,1,0
1863756381,0,0
2080404782,0,0
1777959749,1,0
1826541369,1,0
1863757114,0,0
1911882644,1,0
1782419082,1,0
1770707895,1,0
1758799020,1,0
2097701626,1,0
1744061234,1,0
1856754214,1,0
1759886502,1,0
1833399781,1,0
1742406635,1,0
1838653468,1,0
1861753893,1,0
1774745827,1,0
2120717659,1,0
1866522099,1,0
1867212478,1,0
1762928318,1,0
2103781385,1,0
1791182765,0,0
1826540439,1,0
1973244935,1,0
1935501426,1,0
1809600507,1,0
1850338849,1,0
2088098572,1,0
1852520295,1,0
1742405505,1,0
1829418456,1,0
1956178385,0,0
2097331997,1,0
1801327053,1,0
1839724025,1,0
1773720876,1,0
2097702927,1,0
1789814335,1,0
2100003970,0,0
1831817623,1,0
1782417718,1,0
1867212996,0,0
1868624879,0,0
1813546499,1,0
1720901249,0,0
1867116860,1,0
1863570182,1,0
1791181465,1,0
1832835678,1,0
2105074619,1,0
1758799072,1,0
2105075717,1,0
1960315979,1,0
2010516648,0,0
1775801105,1,0
1809600123,1,0
1778568187,1,0
1832339518,0,0
1733519086,1,0
1833400022,1,0
1777959043,1,0
2019366880,1,0
1912514217,1,0
1861059473,1,0
1835172017,1,0
1785888528,0,0
1731019123,1,0
1873070189,1,0
1775800547,1,0
